id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,label
11,5.9511,5.9511,5.9511,6.1215,8.0996,6.5957,7.2865,9.825,8.9614,8.0996,10.605,10.101,10.605,9.606,8.8737,11.466,11.972,12.142,13.704,14.276,13.585,15.235,15.089,16.581,16.204,16.596,18.874,17.13,18.046,16.071,20.101,20.121,21.557,21.817,20.97,20.808,20.693,21.591,20.786,20.373,19.367,19.937,21.013,19.643,18.367,17.871,18.367,19.005,18.656,20.013,19.931,18.494,17.535,16.626,14.85,14.827,16.138,15.089,16.269,12.142,20.478,21.666,23.838,24.276,23.663,23.838,23.663,24.33,23.997,23.269,22.835,22.654,22.441,21.744,20.478,19.76,20.206,19.958,20.354,20.278,21.24,20.915,21.839,22.605,21.24,21.051,22.503,21.173,21.839,19.132,14.37,14.366,14.002,14.195,14.246,13.892,14.165,13.853,13.758,13.927,13.816,14.047,14.092,14.207,14.726,14.636,14.357,14.55,14.316,14.551,14.707,14.625,14.688,14.688,14.716,14.585,14.484,14.268,13.974,14.37,13.05,12.891,12.575,12.504,12.267,12.215,12.321,12.2,12.129,12.292,12.265,12.25,12.296,12.406,12.811,12.885,12.883,12.988,13.012,13.084,13.033,12.904,13.066,12.997,13.092,13.238,13.15,12.992,12.946,13.05,13.749,13.455,13.189,12.975,12.758,12.616,12.678,12.59,12.529,12.487,12.516,12.48,12.576,12.658,13.165,13.218,13.328,13.484,13.554,13.743,13.849,13.846,13.962,13.958,13.985,13.951,13.81,13.681,13.458,13.749,0
12,4.4679,4.2196,4.9255,6.5391,8.9049,7.9358,8.4473,9.1579,9.0752,9.1579,10.607,9.5494,9.1579,10.607,10.607,13.956,13.618,12.446,12.743,12.446,13.956,15.033,14.194,15.735,16.065,16.539,17.99,17.585,16.758,16.539,19.247,20.316,20.791,21.122,21.199,21.458,21.053,22.168,22.022,21.38,20.548,20.272,18.799,19.279,18.905,19.075,19.436,19.182,18.189,19.279,18.737,18.905,16.758,15.807,15.437,15.033,15.033,15.096,15.514,14.194,19.436,21.958,22.361,23.202,23.282,24.129,24.263,24.202,25.189,23.962,23.383,22.384,20.797,21.814,20.752,20.864,21.053,20.957,20.864,20.729,21.168,21.38,20.221,21.37,21.462,21.043,21.651,21.577,20.297,20.24,14.393,14.287,14.348,14.428,14.019,13.836,13.974,14.069,13.731,13.789,14.04,13.939,13.975,14,14.593,14.575,14.415,14.455,14.526,14.731,14.481,14.588,14.685,14.693,14.837,14.768,14.525,14.311,14.107,14.393,12.965,12.802,12.417,12.455,12.218,12.107,12.202,12.06,12.073,12.114,12.055,12.145,12.234,12.199,12.657,12.738,12.633,12.747,12.802,12.934,12.769,12.693,12.809,12.744,13.091,13.047,12.931,12.721,12.681,12.965,13.699,13.461,13.094,12.927,12.689,12.576,12.657,12.539,12.517,12.453,12.486,12.516,12.563,12.634,13.142,13.253,13.289,13.52,13.604,13.735,13.814,13.801,13.957,13.989,14.092,13.979,13.866,13.648,13.471,13.699,0
13,1.94,5.9194,4.9503,4.2445,7.9606,6.9915,8.9297,8.9297,11.078,10.632,8.842,9.1828,9.5743,10.971,12.768,11.852,13.787,11.94,13.981,13.275,13.584,14.219,14.493,15.595,17.216,17.622,17.61,17.229,17.527,16.365,18.93,20.372,20.175,20.621,21.209,21.315,21.188,21.487,22.185,21.502,21.62,20.714,18.868,19.793,19.183,19.033,19.574,19.981,19.559,18.973,18.539,18.214,17.368,16.286,15.325,15.538,15.462,15.203,15.614,15.481,19.544,21.209,22.421,22.825,23.75,23.94,23.94,24.415,24.885,24.206,23.554,22.603,21.126,21.874,21.405,20.297,21.482,21.126,20.116,20.379,21.526,21.209,20.591,20.537,21.487,21.601,21.839,21.345,20.799,20.089,13.736,13.362,13.131,13.297,13.168,12.936,13.168,13.116,13.095,13.131,13.386,12.969,13.161,13.334,13.745,13.835,13.68,13.873,13.783,13.949,13.858,13.984,14,14.173,14.131,14.105,13.927,13.737,13.485,13.736,12.074,11.863,11.563,11.473,11.253,11.12,11.28,11.186,11.184,11.082,11.183,11.261,11.202,11.379,11.713,11.721,11.768,11.847,11.909,11.8,11.731,11.785,11.742,11.976,11.894,12.018,11.973,11.801,11.81,12.074,12.802,12.489,12.14,12.014,11.776,11.619,11.725,11.635,11.551,11.5,11.557,11.557,11.69,11.737,12.186,12.262,12.298,12.519,12.6,12.696,12.876,12.911,12.919,13.054,13.044,13.042,12.9,12.745,12.598,12.802,0
14,2.1056,5.5735,4.8677,6.5426,7.878,7.1872,8.691,8.5838,9.806,8.691,10.625,9.5529,9.5529,11.137,12.606,11.256,12.606,12.431,13.899,13.427,13.208,14.266,14.177,15.508,15.681,16.455,17.722,17.574,17.42,16.218,19.115,20.294,19.927,20.438,20.522,21.051,20.286,21.337,21.291,20.945,19.951,20.182,19.017,19.732,19.095,19.095,19.017,18.584,19.421,18.806,18.595,18.233,17.187,16.401,14.868,15.574,14.177,14.658,15.681,15.14,19.385,21.337,22.734,23.297,22.965,23.693,23.776,24.207,24.254,23.487,23.315,22.653,21.285,21.285,20.522,20.235,20.605,20.084,20.235,20.522,20.431,21.285,20.294,20.863,20.843,21.337,22.028,21.528,20.692,19.492,14.03,14.473,14.028,14.252,13.975,13.471,13.862,13.773,13.709,13.663,13.673,13.795,13.774,14.038,14.259,14.116,14.302,14.156,14.105,14.072,14.507,14.389,14.404,14.396,14.235,14.246,14.156,14.048,13.748,14.03,12.98,12.735,12.48,12.302,12.07,11.937,12.234,12.215,12.031,11.993,12.142,12.024,12.095,12.278,12.725,12.606,12.677,12.794,12.72,12.664,12.771,12.855,12.708,12.79,12.736,12.836,12.942,12.882,12.694,12.98,13.607,13.452,13.034,12.804,12.525,12.332,12.599,12.529,12.373,12.285,12.334,12.312,12.435,12.636,12.985,13.028,13.161,13.279,13.35,13.427,13.744,13.76,13.774,13.778,13.747,13.686,13.61,13.552,13.343,13.607,0
15,4.7039,4.7039,7.4509,7.0234,8.0815,8.5273,8.42,8.42,8.5273,6.5492,7.4509,10.725,10.034,11.033,11.092,11.893,12.443,13.472,14.102,11.893,14.441,15.41,14.548,15.998,16.073,16.379,18.463,17.053,16.993,15.322,19.328,20.302,20.386,20.8,20.782,20.782,20.838,21.003,20.782,19.328,20.188,20.358,18.932,19.763,17.877,18.794,19.432,18.854,19.667,17.008,17.962,18.07,17.023,16.993,13.263,14.548,15.941,13.369,15.921,15.517,19.185,20.997,22.438,23.281,23.029,23.674,23.644,24.043,23.916,22.557,22.798,22.507,21.436,21.173,20.358,20.253,19.835,19.755,20.188,19.858,20.468,20.838,20.358,21.966,20.973,21.121,21.668,20.887,20.8,18.854,15.514,14.926,14.879,14.697,14.655,14.799,14.564,14.621,14.607,14.892,14.893,14.846,14.908,15.128,15.52,15.324,15.395,15.494,15.526,15.663,15.766,15.642,15.809,15.764,15.861,15.687,15.605,15.476,15.316,15.514,13.62,13.47,13.216,13.065,12.902,12.744,12.854,12.816,12.791,12.713,12.829,12.837,12.908,12.867,13.348,13.473,13.414,13.464,13.5,13.558,13.656,13.516,13.535,13.547,13.709,13.8,13.693,13.509,13.258,13.62,14.29,14.065,13.732,13.544,13.355,13.146,13.242,13.146,13.102,13.06,13.065,13.075,13.155,13.217,13.642,13.801,13.924,13.999,14.145,14.306,14.404,14.398,14.491,14.47,14.523,14.455,14.341,14.174,13.993,14.29,0
16,1.9279,1.4703,4.9382,8.46,7.4909,8.9176,9.5622,8.0557,9.9897,10.501,8.8298,10.501,11.066,11.84,10.561,10.057,13.775,13.66,13.775,14.232,13.571,15.372,15.907,15.82,15.748,17.204,17.959,18.293,17.204,17.047,19.096,20.921,20.742,21.181,20.804,21.769,20.525,21.258,22.001,20.608,20.926,20.826,18.83,19.292,19.316,19.592,19.096,19.195,19.547,19.171,18.63,18.323,17.827,17.047,15.583,14.938,16.027,16.552,16.01,15.583,19.547,21.664,22.738,23.49,23.586,24.145,23.931,24.977,24.873,23.633,23.32,22.602,21.237,21.755,20.942,20.434,20.608,20.31,20.385,20.208,20.81,21.222,21.002,21.475,20.97,21.181,21.984,21.181,21.333,19.894,13.267,12.853,12.581,12.489,12.217,12.267,12.722,12.478,12.417,12.467,12.517,12.567,12.727,12.666,13.075,13.032,13.061,13.04,13.161,13.184,13.442,13.508,13.437,13.487,13.476,13.538,13.365,13.194,12.902,13.267,11.294,11.215,10.868,10.723,10.416,10.328,10.556,10.556,10.401,10.361,10.471,10.448,10.46,10.667,10.961,10.886,10.946,11.057,11.059,10.931,11.087,11.097,10.974,11.224,10.932,11.252,11.23,11.166,10.998,11.294,12.052,11.855,11.423,11.233,10.968,10.828,11.042,10.998,10.86,10.785,10.866,10.778,10.977,11.059,11.406,11.58,11.618,11.771,11.841,11.917,12.232,12.218,12.183,12.277,12.255,12.201,12.15,12.055,11.759,12.052,0
17,4.479,4.9366,5.9057,7.2411,8.4584,8.8282,9.0863,11.794,9.169,9.7796,8.916,10.055,10.56,10.56,11.064,10.957,12.179,12.79,14.598,13.629,14.205,12.608,15.19,16.55,16.55,17.608,18.855,17.355,17.69,15.6,20.055,19.947,21.22,21.699,21.758,20.875,21.133,21.064,19.744,19.988,19.598,19.794,21.128,19.29,18.993,18.38,18.61,18.2,19.086,20.226,20.365,17.958,18.054,16.076,16.52,15.37,16.159,15.525,15.044,14.871,20.786,22.034,23.585,24.185,23.596,23.596,24.192,23.97,23.71,22.754,23.148,22.678,22.293,20.963,20.251,19.598,19.605,20.283,20.763,20.232,21,20.957,21.606,22.293,20.924,20.786,23.082,21.128,21.717,19.095,15.151,14.868,14.728,14.665,14.628,14.487,14.866,14.432,14.525,14.519,14.751,14.525,14.614,14.727,15.225,15.195,15.192,15.185,15.12,15.293,15.249,15.233,15.495,15.482,15.521,15.463,15.318,15.068,14.943,15.151,13.432,13.316,13.095,12.929,12.793,12.707,12.698,12.648,12.596,12.655,12.658,12.695,12.706,12.739,13.188,13.127,13.294,13.308,13.379,13.313,13.248,13.085,13.305,13.277,13.211,13.613,13.372,13.519,13.092,13.432,14.256,13.989,13.684,13.44,13.279,13.124,13.153,13.04,12.985,12.949,12.953,12.96,13.038,13.123,13.565,13.762,13.872,13.977,14.118,14.336,14.3,14.361,14.535,14.463,14.504,14.465,14.313,14.135,14.001,14.256,0
18,3.069,6.0793,5.9089,8.0574,4.234,7.2443,8.9192,9.1723,9.7828,9.1723,8.9192,10.059,9.0896,10.255,11.224,11.068,13.297,12.899,13.632,14.506,14.31,15.373,14.434,15.11,16.307,18.213,18.172,16.981,17.95,15.909,20.079,20.387,20.368,21.3,21.136,21.788,21.496,21.131,21.305,20.563,19.601,20.312,18.919,19.601,18.751,18.858,19.481,18.814,19.564,20.059,19.388,18.613,17.818,15.471,15.803,14.31,16.642,14.94,16.096,15.622,19.45,21.213,23.142,23.322,23.982,24.27,23.528,24.542,24.542,23.443,23.543,22.739,21.224,21.846,20.581,20.971,20.878,20.362,20.895,20.436,20.828,21.591,21.77,21.624,21.591,21.61,22.037,21.591,21.073,19.427,14.027,14.149,14.327,13.917,13.683,13.806,14.031,13.789,13.542,13.477,13.877,13.875,13.925,14,14.29,14.379,14.175,14.271,14.236,14.246,14.163,14.391,14.334,14.486,14.369,14.388,14.3,13.924,13.725,14.027,12.743,12.696,12.251,12.226,12.012,11.783,12.068,12.011,12,11.95,11.985,11.957,12.071,12.173,12.675,12.588,12.53,12.663,12.711,12.588,12.65,12.582,12.464,12.78,12.772,12.725,12.728,12.767,12.52,12.743,13.529,13.333,12.875,12.691,12.487,12.356,12.522,12.387,12.301,12.227,12.249,12.245,12.343,12.445,12.921,13.001,13.142,13.297,13.289,13.461,13.697,13.693,13.702,13.731,13.718,13.678,13.633,13.413,13.266,13.529,0
19,3.1032,5.9431,6.1135,5.9431,7.5267,6.5877,7.9843,8.9534,9.1238,8.4958,10.597,10.093,6.1135,9.817,10.093,13.103,13.666,13.607,13.299,13.103,14.541,15.656,15.144,15.784,16.451,17.919,18.359,18.081,17.24,16.588,19.231,20.25,20.778,20.656,20.862,21.334,21.043,21.858,21.511,20.597,21.102,20.656,19.031,19.943,19.272,19.422,19.399,20.093,18.848,17.919,17.587,18.572,17.392,17.24,15.081,14.635,15.408,15.943,16.677,15.619,19.575,21.795,22.646,23.406,23.83,23.967,23.748,24.461,24.468,23.856,23.44,22.597,21.038,21.676,21.107,20.166,21.107,20.956,20.396,20.139,20.244,21.53,20.84,21.583,21.273,21.511,22.241,21.258,21.232,20.133,14.574,14.929,14.499,14.601,14.617,14.37,14.611,14.447,14.265,14.156,14.351,14.416,14.505,14.375,14.748,14.905,14.774,14.738,14.714,14.893,14.732,14.744,14.902,14.997,14.932,14.859,14.654,14.466,14.202,14.574,13.456,13.308,13.066,12.85,12.787,12.646,12.71,12.681,12.613,12.598,12.549,12.66,12.65,12.644,13.116,13.194,13.314,13.212,13.304,13.341,13.222,13.251,13.169,13.224,13.342,13.453,13.324,13.26,13.16,13.456,14.261,13.982,13.599,13.47,13.246,13.14,13.142,13.057,13.007,13.001,12.958,13.05,13.083,13.089,13.664,13.728,13.87,13.986,14.157,14.263,14.312,14.38,14.471,14.449,14.541,14.49,14.318,14.189,13.978,14.261,0
20,4.9315,4.6832,5.3891,6.5285,6.3582,8.5066,9.5388,7.0027,8.9109,8.0608,9.5388,9.2807,8.5066,10.704,9.3685,10.508,11.873,12.422,14.338,12.632,13.746,13.714,14.226,15.823,15.301,17.236,17.655,16.988,16.988,15.977,19.281,19.899,20.508,21.059,20.659,19.767,20.42,21.663,20.196,19.555,20.232,20.043,18.663,19.646,18.399,18.496,18.663,18.061,19.412,17.222,18.061,18.367,16.676,17.121,13.714,14.338,16.358,14.883,15.823,15.642,19.646,21.784,23.001,23.386,23.207,23.41,24.081,23.856,23.821,22.967,22.997,22.313,21.458,21.327,19.899,20.232,20.109,20.043,20.196,20.338,20.058,20.508,20.338,21.517,21.255,21.17,22.295,21.261,20.78,19.774,13.954,14.312,13.858,14.096,13.62,13.623,13.258,13.554,13.608,13.565,13.71,13.625,13.849,13.606,13.964,14.201,13.963,14.203,14.13,14.022,14.205,14.214,14.327,14.242,14.308,14.176,14.021,13.861,13.678,13.954,12.617,12.548,12.222,12.062,11.875,11.837,11.994,11.92,11.883,11.806,11.805,11.797,11.843,11.929,12.385,12.398,12.359,12.419,12.491,12.506,12.58,12.594,12.424,12.475,12.552,12.813,12.5,12.553,12.38,12.617,13.385,13.229,12.824,12.661,12.415,12.261,12.346,12.256,12.151,12.145,12.144,12.179,12.301,12.348,12.829,12.853,13.005,13.077,13.23,13.316,13.531,13.498,13.602,13.581,13.583,13.555,13.442,13.326,13.094,13.385,0
21,3.5174,1.4088,4.4191,6.3573,7.6927,9.3676,8.5058,8.0599,7.4294,9.3676,7.6927,9.2799,10.231,11.011,10.951,10.507,12.29,13.242,13.517,13.347,13.347,13.745,14.11,16.865,14.931,17.221,18.442,17.497,16.987,14.931,19.411,20.042,20.58,20.81,20.684,20.735,20.703,21.192,21.029,20.057,19.742,19.734,19.538,19.555,18.621,18.442,18.06,17.941,19.28,19.368,18.266,17.667,17.032,17.389,13.242,14.526,16.477,14.955,15.323,13.713,20.057,21.07,22.684,23.521,23.188,23.675,23.688,23.821,23.876,22.21,22.656,22.21,21.563,21.105,20.364,20.13,19.411,20.337,20.337,20.344,20.494,21.011,20.703,21.808,20.816,21.07,22.246,20.835,21.152,18.832,13.716,13.214,13.299,13.243,12.93,12.912,12.967,13.107,13.027,13.254,12.953,13.284,13.279,13.096,13.54,13.75,13.711,13.706,13.758,13.788,13.732,13.79,14.05,14.007,14.074,14.069,13.881,13.669,13.462,13.716,11.91,11.662,11.496,11.351,11.212,11.157,11.01,11.018,11.075,11.075,11.087,11.116,11.094,11.165,11.562,11.584,11.739,11.719,11.818,11.775,11.635,11.615,11.608,11.804,11.79,11.948,11.857,11.698,11.637,11.91,12.552,12.368,12.094,11.857,11.671,11.598,11.478,11.437,11.424,11.439,11.382,11.434,11.5,11.481,11.93,12.022,12.209,12.344,12.484,12.663,12.621,12.655,12.835,12.818,12.882,12.907,12.652,12.414,12.394,12.552,0
22,3.0341,4.1991,7.2094,9.0547,5.874,8.0225,6.5186,8.8843,10.024,7.5766,6.9461,8.8843,10.468,10.528,9.7479,12.269,12.576,13.034,12.864,13.936,14.275,14.471,15.493,16.192,15.977,17.285,18.378,17.577,18.349,16.738,19.881,20.097,21.143,21.224,20.771,21.033,20.686,21.427,21.265,20.194,19.514,20.616,20.024,20.175,19.529,18.378,18.503,18.779,19.446,19.625,19.137,18.779,17.658,17.958,15.339,14.173,16.752,16.044,16.489,14.399,20.097,21.938,23.371,23.84,24.048,24.362,23.727,24.401,23.895,22.984,22.722,22.772,22.261,22.082,21.189,19.748,20.181,20.327,20.616,20.575,20.468,21.265,21.833,22.261,21.265,21.938,22.818,21.556,21.794,19.797,14.207,13.888,14.011,13.791,13.717,13.73,13.583,13.443,13.69,13.712,13.67,13.935,13.917,13.681,14.253,14.577,14.212,14.266,14.333,14.457,14.269,14.292,14.495,14.615,14.608,14.579,14.306,14.036,13.972,14.207,12.584,12.45,12.195,12.087,11.972,11.802,11.787,11.796,11.775,11.86,11.77,11.769,11.931,11.795,12.339,12.381,12.423,12.387,12.51,12.641,12.497,12.407,12.505,12.426,12.774,12.732,12.587,12.472,12.352,12.584,13.292,13.007,12.809,12.589,12.404,12.29,12.164,12.107,12.099,12.085,12.066,12.186,12.229,12.112,12.663,12.834,12.919,13.045,13.229,13.45,13.282,13.336,13.555,13.488,13.607,13.597,13.336,13.143,13.035,13.292,0
23,4.1866,5.8615,6.506,7.5641,8.8718,9.1248,8.4142,7.9027,7.1969,10.574,9.5163,8.4142,10.207,11.75,13.614,11.882,13.526,12.851,13.729,13.526,14.187,15.063,14.386,16.506,15.423,16.476,18.01,17.748,17.815,16.725,19.554,20.011,21.02,21.151,21.429,20.967,21.558,21.925,20.609,20.656,21.02,20.574,20.188,19.341,18.366,19.671,19.278,18.872,19.501,18.414,18.704,18.414,16.893,17.645,15.537,14.435,16.369,14.76,15.774,14.738,20.169,21.543,23.104,23.752,24.096,23.923,24.001,24.551,24.32,23.505,23.573,22.571,21.376,21.75,20.485,20.117,20.188,21.01,20.719,20.455,21.02,21.089,21.424,22.351,21.376,21.501,22.284,21.925,21.869,19.944,13.241,13.409,13.235,13.06,12.96,12.747,12.768,12.833,12.974,12.664,12.969,12.95,12.938,13.125,13.434,13.03,13.379,13.339,13.327,13.506,13.289,13.474,13.568,13.49,13.538,13.536,13.248,13.138,12.945,13.241,11.865,11.755,11.448,11.296,11.054,11.072,11.09,11.09,10.998,11.164,11.12,11.133,11.21,11.057,11.715,11.706,11.78,11.649,11.788,11.889,11.738,11.807,11.744,11.791,11.923,11.965,11.943,11.786,11.7,11.865,12.538,12.282,11.973,11.798,11.61,11.447,11.493,11.433,11.342,11.342,11.303,11.29,11.496,11.491,11.91,12.001,12.121,12.302,12.365,12.462,12.566,12.667,12.764,12.749,12.798,12.753,12.598,12.451,12.272,12.538,0
24,3.5125,1.9155,6.5228,6.3525,6.997,8.3937,5.3834,9.6158,9.5331,6.5228,10.226,9.6158,8.9052,10.007,7.4246,12.416,12.747,13.342,12.543,13.513,13.987,14.468,14.678,15.427,15.045,16.539,17.688,17.115,17.216,16.352,19.302,19.222,19.87,20.36,21.095,20.97,20.83,21.447,21.322,20.73,20.679,19.483,18.972,18.738,18.394,18.49,18.982,19.302,18.905,18.405,18.616,16.997,16.997,15.383,15.427,14.877,15.895,14.678,14.105,13.987,19.363,21.024,22.285,23.172,23.286,23.251,23.425,24.076,24.079,23.595,23.036,22.416,20.976,21.458,20.442,20.248,20.679,20.755,20.162,20.045,20.549,20.673,20.976,20.805,20.976,21.249,21.642,21.255,20.549,20.052,14.401,14.33,13.868,13.939,13.543,13.586,13.712,13.795,13.445,13.572,13.804,13.743,13.826,13.869,14.4,14.427,14.159,14.315,14.317,14.37,14.455,14.498,14.548,14.651,14.578,14.598,14.421,14.296,14.042,14.401,12.595,12.438,12.137,12.033,11.807,11.715,11.855,11.768,11.706,11.7,11.714,11.741,11.869,11.855,12.33,12.326,12.345,12.344,12.483,12.535,12.453,12.432,12.576,12.354,12.598,12.728,12.646,12.43,12.334,12.595,13.298,13.093,12.739,12.523,12.275,12.157,12.247,12.188,12.1,12.064,12.058,12.092,12.151,12.276,12.624,12.796,12.905,12.99,13.157,13.26,13.394,13.468,13.501,13.518,13.585,13.504,13.358,13.204,13.015,13.298,0
25,4.0911,5.2562,7.1014,8.0032,7.5757,10.586,8.2665,8.6337,8.2665,9.4838,10.586,11.081,11.081,12.246,10.194,12.952,13.122,13.634,14.287,13.815,13.634,14.565,16.005,16.215,16.396,16.474,18.634,18.071,17.962,17.101,19.941,20.675,20.931,21.679,21.585,21.585,21.585,21.549,21.02,20.805,20.819,20.449,20.34,20.41,19.396,18.266,18.983,18.907,19.484,18.885,18.527,18.622,17.101,17.249,14.799,14.684,16.931,16.336,16.336,15.807,19.737,21.725,23.354,23.959,23.921,24.354,24.242,24.75,24.319,23.326,23.596,22.613,22.153,21.632,21.277,20.819,20.503,20.219,20.12,20.571,20.472,20.682,21.673,22.031,21.186,22.2,22.89,21.966,21.917,20.12,14.556,14.66,14.468,14.422,14.193,14.345,14.336,14.408,14.149,14.082,14.316,14.329,14.339,14.289,14.795,14.81,14.623,14.774,14.582,14.579,14.837,14.708,14.843,14.816,14.803,14.754,14.607,14.468,14.161,14.556,13.341,13.232,12.828,12.746,12.459,12.364,12.553,12.511,12.452,12.426,12.46,12.449,12.45,12.695,12.893,13.017,13.037,13.105,13.223,13.128,13.175,13.112,13.145,13.187,13.118,13.236,13.136,13.213,13.058,13.341,14.051,13.816,13.441,13.247,12.973,12.834,12.988,12.91,12.8,12.744,12.78,12.787,12.844,13.02,13.438,13.553,13.606,13.794,13.858,13.96,14.15,14.177,14.22,14.197,14.274,14.198,14.152,13.976,13.751,14.051,0
26,3.5171,1.4086,4.6822,6.3571,6.5274,7.0017,8.5055,7.9407,7.6925,9.2796,7.4292,8.9098,10.703,11.07,8.9098,10.703,11.409,12.631,12.752,12.378,13.991,14.473,15.322,15.9,16.198,16.755,18.333,17.221,17.667,15.495,19.235,19.645,21.672,21.672,20.446,20.735,20.684,21.419,19.989,19.199,19.62,20.252,20.049,18.929,19.015,16.865,16.675,16.527,19.199,18.441,18.621,18.06,17.333,17.12,14.473,14.225,16.61,15.322,15.558,13.991,20.13,21.058,23.052,23.713,23.273,23.792,23.374,24.036,23.111,22.421,22.316,22.365,21.748,21.214,20.049,19.836,19.235,19.742,20.245,20.357,20.336,20.703,21.563,21.788,20.81,21.254,22.811,21.07,21.463,19.235,14.088,13.616,13.488,13.707,13.768,13.677,13.524,13.529,13.401,13.762,13.879,13.531,13.571,13.608,14.023,14.216,14.256,14.187,14.316,14.283,14.174,14.374,14.562,14.465,14.463,14.491,14.242,14.056,14.009,14.088,12.391,12.394,12.076,11.928,11.835,11.698,11.703,11.608,11.61,11.678,11.683,11.662,11.752,11.688,12.099,12.091,12.258,12.257,12.343,12.469,12.329,12.2,12.311,12.17,12.338,12.577,12.283,12.391,12.116,12.391,13.199,12.95,12.671,12.425,12.328,12.172,12.082,12.055,11.91,12.004,11.954,12.046,12.06,12.146,12.625,12.635,12.868,12.889,13.14,13.217,13.252,13.223,13.395,13.444,13.543,13.407,13.307,13.066,12.938,13.199,0
27,3.9576,4.4691,6.5404,6.0661,5.8958,7.937,9.1592,10.49,11.055,8.0442,8.4485,10.241,10.55,11.96,13.056,13.056,12.447,14.221,13.252,13.56,14.794,14.221,14.861,16.149,16.659,16.294,17.937,18.311,17.141,16.066,19.248,20.638,20.909,20.915,21.322,21.211,20.953,21.502,22.35,21.164,20.514,20.273,18.738,20.241,19.085,19.536,19.248,19.437,19.77,19.076,17.991,18.516,16.51,17.075,14.493,14.221,15.79,16.016,16.341,14.861,19.669,21.449,22.385,23.5,23.43,24.054,23.328,24.264,24.722,23.828,23.331,22.726,21.185,21.578,21.449,20.815,21.185,20.826,20.241,20.69,20.423,21.629,20.953,22.095,21.829,21.829,22.35,21.634,20.931,19.958,14.574,14.727,14.5,14.445,14.26,14.233,14.201,14.076,14.119,14.272,14.072,14.149,14.484,14.31,14.883,14.783,14.604,14.747,14.732,14.704,14.865,14.87,14.876,15.002,14.937,14.916,14.775,14.495,14.319,14.574,13.241,13.13,12.779,12.625,12.482,12.338,12.507,12.425,12.391,12.415,12.407,12.39,12.517,12.518,12.922,12.979,13.07,13.162,13.05,13.13,13.23,13.141,12.998,13.154,13.14,13.209,13.268,13.16,13.053,13.241,13.925,13.733,13.328,13.096,12.951,12.79,12.868,12.758,12.678,12.644,12.671,12.707,12.796,12.833,13.34,13.392,13.519,13.669,13.786,13.904,13.982,14.054,14.106,14.133,14.175,14.116,13.997,13.842,13.64,13.925,0
28,2.5255,5.0783,5.5358,5.5358,7.8403,6.6753,9.5152,8.5461,9.7683,7.8403,8.2075,9.0577,8.2075,12.526,12.9,12.019,11.82,12.526,13.495,13.598,13.495,14.83,14.372,16.675,15.91,16.675,17.481,17.369,17.684,16.18,19.009,20.379,20.851,21.339,20.728,20.958,20.546,21.562,20.812,20.343,20.314,19.768,19.209,19.889,18.243,18.653,18.809,18.809,19.163,18.809,18.208,17.495,18.003,15.536,15.579,15.536,16.047,16.067,15.706,14.139,19.347,20.812,22.633,23.259,23.495,23.705,23.495,24.31,24.187,23.665,23.006,22.144,21.123,21.177,20.908,20.343,20.728,20.695,20.16,19.889,20.314,21.474,20.655,21.407,21.556,21.111,22.371,21.218,20.964,20.077,14.044,13.828,13.471,13.719,13.607,13.271,13.574,13.359,13.28,13.353,13.379,13.642,13.592,13.675,13.931,13.973,14.071,13.817,13.885,14.171,14.097,14.165,14.245,14.33,14.209,14.148,14.09,14.005,13.668,14.044,12.454,12.307,11.96,11.847,11.626,11.495,11.72,11.601,11.544,11.484,11.59,11.599,11.539,11.792,12.122,12.172,12.127,12.258,12.191,12.083,12.172,12.173,12.102,12.295,12.326,12.273,12.262,12.326,12.184,12.454,13.201,12.993,12.545,12.382,12.079,11.939,12.145,12.102,12.002,11.905,11.888,11.895,12.008,12.167,12.602,12.623,12.743,12.901,12.962,13.048,13.317,13.322,13.375,13.338,13.386,13.277,13.246,13.187,12.862,13.201,0
